Source path,Class name,Checksum,Description,Responsibility,Pattern 1,Pattern 2,Pattern 3,Inference time (ms),Input tokens,Output tokens
exist-core/src/main/java/org/exist/xquery/functions/array/ArraySortBy.java,org.exist.xquery.functions.array.ArraySortBy,55bbdd4e67fc233fb93caf97177a16bd4559655ea5a2436600bf071c9b4a02ff,"This class implements the `array:sort-by` XQuery function, which sorts an input array based on a series of sort key specifications.",Array Sorting,Function Object,Strategy,,648,842,98
exist-core/src/main/java/org/exist/xquery/functions/array/ArraySlice.java,org.exist.xquery.functions.array.ArraySlice,bb1b9533a19a2fe7f6853886242fc00c5180cee71093272108c926af7b3d82b4,"This function extracts a subsequence from an array based on provided start, end, and step values, supporting flexible slicing with negative indexing and step values.",Array slicing,Function Object,Strategy,,445,1147,98
exist-core/src/main/java/org/exist/xquery/functions/array/ArraySortWith.java,org.exist.xquery.functions.array.ArraySortWith$IndexedMember,65fc60abee18ea86ff66e6d404a31fb8327737df947550a68ad1be5ad081fbb0,"This class represents a member of a sequence, holding both its index within the sequence and its associated value.",Indexed element,,,,1049,399,52
exist-core/src/main/java/org/exist/xquery/functions/array/ArraySortWith.java,org.exist.xquery.functions.array.ArraySortWith,ff17207721fd7ab9c0d76105ed292fca6a881ed39b0537bf108af41915b5be9a,"This class implements the `array:sort-with` XQuery function, which stably sorts an array based on one or more provided comparator functions.",Array sorting,Function Object,Strategy,,614,788,98
exist-core/src/main/java/org/exist/xquery/functions/array/ArrayBuild.java,org.exist.xquery.functions.array.ArrayBuild,2665a235d78e09830f992685198294e6726b6914d08bd463e6df240cc42dcbcf,"This class constructs an array from a given sequence, with an optional transformation function to be applied to each element of the sequence.",Array construction,Factory,Strategy,,548,806,93
exist-core/src/main/java/org/exist/xquery/functions/array/ArrayType.java,org.exist.xquery.functions.array.ArrayType$AccessorFunc,aa3425d762382f2f55595902481bdd1523656c59e2fb964a34fe2bda9ea6ddae,"This class defines a function that retrieves an element from a sequence using an integer index, ensuring the index is valid before access.",Sequence access,Strategy,Command,,730,490,93
exist-core/src/main/java/org/exist/xquery/functions/array/ArrayType.java,org.exist.xquery.functions.array.ArrayType,fe2e0dd4ee1d213f49fc6919de8dfdafce0ddca60a064c2f5b5e6d295677c02b,"Represents an XQuery 3.1 array, which is also a function, built upon immutable persistent vectors to provide efficient operations.",Array data structure,Persistent Data Structures,Immutable Value,Composite,733,2743,116
exist-core/src/main/java/org/exist/xquery/functions/array/ArrayModule.java,org.exist.xquery.functions.array.ArrayModule,e3411c563c33be999916f46e58042ef51a2117179af88d5255537c10c19ba778,"This class registers and provides access to a collection of functions designed for manipulating arrays, including operations like slicing, indexing, sorting, and building arrays.",Array functions,Module,Facade,Service Locator,705,1258,115
exist-core/src/main/java/org/exist/xquery/functions/integer/FormatModifier.java,org.exist.xquery.functions.integer.FormatModifier$Numbering,cc4aa989718903b0eaad62d636294aabc346ae3189ac35c6493e83e53606f8f0,"This enumeration defines two distinct types of number representation: cardinal (e.g., one, two, three) and ordinal (e.g., first, second, third).",Number representation,,,,671,374,67
exist-core/src/main/java/org/exist/xquery/functions/integer/FormatModifier.java,org.exist.xquery.functions.integer.FormatModifier$LetterSequence,78e10d42e06900e6a2f4f1258c1a8e013f518f7ec84f8322a107b54e6b12d9c2,"This enumeration defines the possible types of letter sequences that can be considered, specifically distinguishing between alphabetic and traditional ordering.",Sequence Type,,,,457,377,54
exist-core/src/main/java/org/exist/xquery/functions/integer/FormatModifier.java,org.exist.xquery.functions.integer.FormatModifier,1deb0654e558c2c32daa005b62871151c82068f318279e458dcbc41358c05e17,"This class represents and parses format modifiers for integer formatting, specifically handling numbering schemes, variations, and letter sequences as defined in the W3C XPath Functions and Operators 3.1 specification.",Format Modifier,Value Object,Data Transfer Object,,637,554,109
exist-core/src/main/java/org/exist/xquery/functions/integer/RomanNumberHelper.java,org.exist.xquery.functions.integer.RomanNumberHelper,7cc8cd0d028ac666727323b4523571ebd365c7f0cec5ae7415443f973bcad6d3,This class provides a utility method to convert an integer into its Roman numeral string representation.,Integer to Roman conversion,Utility Class,Immutable Data,,532,787,89
exist-core/src/main/java/org/exist/xquery/functions/integer/RomanIntegerPicture.java,org.exist.xquery.functions.integer.RomanIntegerPicture,a24f8fcb43892d1dfe086da9356aa3dd3f69f02a07787c82fdef237cade45c44,"This class is responsible for formatting integers into Roman numerals, supporting both uppercase and lowercase representations, and handling numbers within the range of 1 to 4999.",Roman numeral formatting,Strategy,Decorator,,839,544,103
exist-core/src/main/java/org/exist/xquery/functions/integer/DigitsIntegerPicture.java,org.exist.xquery.functions.integer.DigitsIntegerPicture$Group,8f537e1a0de1af5469f0bec59ae0122672edd6760004a876530ec50cef7546a3,"This class represents a group of formatting elements, tracking the count of optional and mandatory items, and an optional separator.",Formatting Group,,,,2122,470,54
exist-core/src/main/java/org/exist/xquery/functions/integer/DigitsIntegerPicture.java,org.exist.xquery.functions.integer.DigitsIntegerPicture$PrimaryFormatParser,ba9e36c4d0df7cc7d5bfd330f4d3618fd96ed67a1287046809d473551e518632,"This class is responsible for parsing and matching characters from a target string against a defined primary format, leveraging Unicode sets to identify specific character types and extract corresponding code points.",Format Parsing,Strategy,Builder,Flyweight,710,738,119
exist-core/src/main/java/org/exist/xquery/functions/integer/DigitsIntegerPicture.java,org.exist.xquery.functions.integer.DigitsIntegerPicture,377c0d124b54261bc6d7c786887690b60d6d229200a041c069e76074741c6a58,"This class formats integers according to specific rules defined by a primary format token and a format modifier, handling various digit families and group structures, and can optionally append ordinal suffixes.",Integer formatting,Strategy,Composite,Interpreter,675,2004,119
exist-core/src/main/java/org/exist/xquery/functions/integer/NumberingPicture.java,org.exist.xquery.functions.integer.NumberingPicture,e968da9f3f0dd8815fed4ca2ef17d0aee9c45dbe7099fa07cbbd5cdb8cedca67,"This class formats integers into strings according to specific numbering sequences defined by character ranges, falling back to a default format and handling ordinal numbering.",Number formatting,Factory,Template Method,Strategy,637,1100,113
exist-core/src/main/java/org/exist/xquery/functions/integer/SequenceIntegerPicture.java,org.exist.xquery.functions.integer.SequenceIntegerPicture,07afb6745c0b846c7e222882c3f1f499972980c7bf1a38e16101e371a86c6102,"This class formats integers into sequences of digits according to a specific rule, using a base-26 system. It handles formatting based on locale and returns '1' for values outside the expected range.",Integer Formatting,Strategy,Template Method,,1230,591,109
exist-core/src/main/java/org/exist/xquery/functions/integer/IntegerPicture.java,org.exist.xquery.functions.integer.IntegerPicture,5baf624a27718cb87708bb13ca062b426e72d127e26fc27bc84242037e82d865,"This abstract class defines a framework for formatting large integers according to various internationalization and presentation rules. It provides a static factory method to create specific formatters based on a picture string and abstract methods for subclasses to implement the actual integer formatting logic, including handling language-specific rules and ordinal suffixes.",Integer Formatting,Abstract Factory,Strategy,Template Method,723,1237,145
exist-core/src/main/java/org/exist/xquery/functions/integer/WordPicture.java,org.exist.xquery.functions.integer.WordPicture$CaseAndCaps,9102df7f6b7eba5316401cc2bd96c322c38ce7d73b86ef57e765809fe8ff28a5,"This enum provides a way to format integers according to locale-specific rules and then apply different casing conventions (uppercase, lowercase, or capitalized) to the resulting string.",String casing,Enum,Strategy,,592,513,101
exist-core/src/main/java/org/exist/xquery/functions/integer/WordPicture.java,org.exist.xquery.functions.integer.WordPicture,4ace5fdb0ace18638d3a60c4421de74f0f5d882f5c90a38a7e6a0682dd707cc9,"This class formats integers into their word representations, supporting different languages, grammatical cases (cardinal/ordinal), and capitalization styles, leveraging ICU4J for linguistic rules.",Number to words,Strategy,Adaptor,Decorator,620,1433,120
exist-core/src/main/java/org/exist/xquery/functions/securitymanager/AccountManagementFunction.java,org.exist.xquery.functions.securitymanager.AccountManagementFunction,4deb20f8c6cc2c5ba439e33c3cc44f01151c28ff720a9bad6995cbca7230c775,"This class provides functionality for managing user accounts, including creating, removing, and updating user passwords, with support for various options like specifying groups and metadata.",Account Management,Facade,Command,Service Layer,666,2000,116
exist-core/src/main/java/org/exist/xquery/functions/securitymanager/GroupMembershipFunction.java,org.exist.xquery.functions.securitymanager.GroupMembershipFunction,8a9e1aafb7365b486bdc24b7e554a50b8fa158cfb7334b7e9334d21ada981969,"Manages user and group relationships, allowing for the addition and removal of members and managers, retrieval of group information, and designation of primary groups, with access control enforced for administrative actions.",Group management,Facade,Command,Permission enforcement,712,2150,123
exist-core/src/main/java/org/exist/xquery/functions/securitymanager/AccountStatusFunction.java,org.exist.xquery.functions.securitymanager.AccountStatusFunction,6b86131da0bef14d9979298dfbf4be204cb4089e6a38396049d5829084d143a2,"This class provides functionality to check if a user account is enabled and to enable or disable user accounts, enforcing specific security permissions for these operations.",Account Status,Gateway,Facade,Strategy,576,877,113
exist-core/src/main/java/org/exist/xquery/functions/securitymanager/GroupManagementFunction.java,org.exist.xquery.functions.securitymanager.GroupManagementFunction,d3843435645c703cf9e1a5de86ac5e9b3e83684ad15edd7a0943dff0ef57a21b,"This class handles operations related to user group management, including creating new groups with various configurations and removing existing groups.",Group Management,Facade,Function Object,,494,1325,91
exist-core/src/main/java/org/exist/xquery/functions/securitymanager/FindGroupFunction.java,org.exist.xquery.functions.securitymanager.FindGroupFunction,b990ddc2940e8355b3a43070a2bca9bbec28382921d294a30273909aef0aaf85,"This class provides a set of functions for querying and managing user groups, including listing all groups, finding groups by name fragments, checking group existence, and retrieving user group memberships and primary groups.",Group Management,Function Object,Facade,,643,1492,107
exist-core/src/main/java/org/exist/xquery/functions/securitymanager/FindUserFunction.java,org.exist.xquery.functions.securitymanager.FindUserFunction,3a00084f7d9b234d7187039011cb13065ca9853880b7ecd66fe7550c3a1ce968,"This class provides functionality to search for users based on different criteria such as username prefix, personal name prefix, or to list all users and check for user existence.",User Discovery,Function Object,Facade,,3054,1324,101
